SNR,Accuracy,F1,Precision,Recall
-7.0,0.9905437352245863,0.9905421883596537,0.9907225824371927,0.9905437352245863
-6.5,0.9902482269503546,0.9902466064373191,0.9904133864626423,0.9902482269503546
-6.0,0.9896572104018913,0.9896554486948723,0.9897965975702645,0.9896572104018913
-5.5,0.9881796690307328,0.9881764925391554,0.9882673115637003,0.9881796690307328
-5.0,0.9881796690307328,0.9881764925391554,0.9882673115637003,0.9881796690307328
-4.5,0.9867021276595744,0.9866964844700332,0.9867468437113884,0.9867021276595744
-4.0,0.984338061465721,0.9843390052193233,0.9843607000914961,0.984338061465721
-3.5,0.9822695035460993,0.9822733916915845,0.9822805985131117,0.9822695035460993
-3.0,0.9784278959810875,0.9784387325832522,0.9784696008686139,0.9784278959810875
-2.5,0.9736997635933806,0.9737157961841,0.9738677741942843,0.9736997635933806
-2.0,0.9716312056737588,0.9716501448728879,0.9718770778330135,0.9716312056737588
-1.5,0.9674940898345153,0.9675184840829666,0.9679880256490345,0.9674940898345153
-1.0,0.9612884160756501,0.961335702034261,0.9623274241924186,0.9612884160756501
-0.5,0.9559692671394799,0.9560441736912325,0.9576261389579819,0.9559692671394799
0.0,0.9500591016548463,0.9501181838826023,0.9525243980889143,0.9500591016548463
0.5,0.9423758865248227,0.9424852158511363,0.9460263308495137,0.9423758865248227
1.0,0.9308510638297872,0.9310657426847658,0.9368051977789226,0.9308510638297872
1.5,0.9175531914893617,0.917851057530943,0.927024533965706,0.9175531914893617
2.0,0.9027777777777778,0.9031453130267646,0.9168374521215775,0.9027777777777778
2.5,0.8880023640661938,0.8883121483260288,0.9069576233212259,0.8880023640661938
3.0,0.8761820330969267,0.8761888972851771,0.899184901124488,0.8761820330969267
3.5,0.8608156028368794,0.8608121615295614,0.8901282285972559,0.8608156028368794
4.0,0.8427895981087471,0.8425125482863091,0.879724051603469,0.8427895981087471
4.5,0.8147163120567376,0.8135078094619422,0.8649532699942902,0.8147163120567376
5.0,0.7937352245862884,0.7911552494810337,0.853527680577312,0.7937352245862884
5.5,0.7706855791962175,0.7658020921548149,0.8419572300209236,0.7706855791962175
6.0,0.7461583924349882,0.738690497389497,0.8305907726260116,0.7461583924349882
