SNR,Accuracy,F1,Precision,Recall
-7.0,0.9926122931442081,0.9925920600606446,0.9926964313995021,0.9926122931442081
-6.5,0.9926122931442081,0.9925920600606446,0.9926964313995021,0.9926122931442081
-6.0,0.9926122931442081,0.9925920600606446,0.9926964313995021,0.9926122931442081
-5.5,0.9926122931442081,0.9925920600606446,0.9926964313995021,0.9926122931442081
-5.0,0.9923167848699763,0.992296574174649,0.9923919228534542,0.9923167848699763
-4.5,0.9920212765957447,0.9920010899697023,0.9920879562558025,0.9920212765957447
-4.0,0.991725768321513,0.991707267576097,0.99179781952521,0.991725768321513
-3.5,0.9914302600472813,0.9914116537750229,0.9914943888220964,0.9914302600472813
-3.0,0.9911347517730497,0.9911165687638732,0.9911900127208579,0.9911347517730497
-2.5,0.9905437352245863,0.9905264028878926,0.9905828637627644,0.9905437352245863
-2.0,0.9896572104018913,0.989641284101689,0.9896776464934616,0.9896572104018913
-1.5,0.9869976359338062,0.9869891355669114,0.9869953530258496,0.9869976359338062
-1.0,0.9840425531914894,0.9840460686013048,0.9840529513590084,0.9840425531914894
-0.5,0.9822695035460993,0.9822831378954889,0.9823093713303739,0.9822695035460993
0.0,0.9793144208037825,0.9793497030448535,0.9794453108505535,0.9793144208037825
0.5,0.974290780141844,0.9743760149529888,0.9746849499145739,0.974290780141844
1.0,0.9701536643026005,0.970292189807098,0.970862924537499,0.9701536643026005
1.5,0.9645390070921985,0.9647564893612126,0.965781939709666,0.9645390070921985
2.0,0.958628841607565,0.9589551993084563,0.9606179368039793,0.958628841607565
2.5,0.9473995271867612,0.9479790822436541,0.9512619708404014,0.9473995271867612
3.0,0.9379432624113475,0.9387249744918178,0.9435461100388053,0.9379432624113475
3.5,0.9335106382978723,0.9344401767871217,0.9402483118943907,0.9335106382978723
4.0,0.9193262411347518,0.9206089067887677,0.9294243025837591,0.9193262411347518
4.5,0.9027777777777778,0.904567080054093,0.9178299810901556,0.9027777777777778
5.0,0.883274231678487,0.8857901875264279,0.9056528778203164,0.883274231678487
5.5,0.8637706855791962,0.866938818547664,0.8941365957772192,0.8637706855791962
6.0,0.8374704491725768,0.8413671377634246,0.8795170396525802,0.8374704491725768
