SNR,Accuracy,F1,Precision,Recall
-7.0,0.9932033096926713,0.9931858321139742,0.9932730464391865,0.9932033096926713
-6.5,0.9929078014184397,0.992892014064953,0.9929819102820227,0.9929078014184397
-6.0,0.9926122931442081,0.9925965281018648,0.9926769424865168,0.9926122931442081
-5.5,0.9923167848699763,0.9923010408453224,0.9923735199049236,0.9923167848699763
-5.0,0.9923167848699763,0.9923010408453224,0.9923735199049236,0.9923167848699763
-4.5,0.9920212765957447,0.9920056886483416,0.9920696333722562,0.9920212765957447
-4.0,0.9914302600472813,0.991414980834927,0.9914654838631447,0.9914302600472813
-3.5,0.9905437352245863,0.9905297147810137,0.9905612697287721,0.9905437352245863
-3.0,0.9899527186761229,0.9899398021333065,0.9899604403805258,0.9899527186761229
-2.5,0.9887706855791962,0.9887607422778071,0.9887681566758824,0.9887706855791962
-2.0,0.9878841607565012,0.9878770225725473,0.9878791858697296,0.9878841607565012
-1.5,0.9861111111111112,0.9861100326305376,0.9861143876771723,0.9861111111111112
-1.0,0.9837470449172577,0.9837577700215392,0.9837857983878765,0.9837470449172577
-0.5,0.9804964539007093,0.9805277659709712,0.9806376046348602,0.9804964539007093
0.0,0.9757683215130024,0.9758428975967489,0.9761303805132479,0.9757683215130024
0.5,0.9707446808510638,0.9708717791661049,0.9714644587678283,0.9707446808510638
1.0,0.9651300236406619,0.9653351746533786,0.9664267129236503,0.9651300236406619
1.5,0.956855791962175,0.9572017921875123,0.9591536899280512,0.956855791962175
2.0,0.9485815602836879,0.9490852926952703,0.9521440544121262,0.9485815602836879
2.5,0.9385342789598109,0.9392932339006791,0.9441625833089259,0.9385342789598109
3.0,0.925531914893617,0.9265831780048237,0.9341172137785538,0.925531914893617
3.5,0.9092789598108747,0.9108097578092197,0.9224378858815283,0.9092789598108747
4.0,0.8918439716312057,0.8939374706658825,0.9109295475315865,0.8918439716312057
4.5,0.87322695035461,0.8758511048526446,0.8991571205054821,0.87322695035461
5.0,0.8507683215130024,0.8539023443825481,0.8856681834317617,0.8507683215130024
5.5,0.8265366430260047,0.8302063318087193,0.8729645344393854,0.8265366430260047
6.0,0.808806146572104,0.8126679298547359,0.8642691079002313,0.808806146572104
