SNR,Accuracy,F1,Precision,Recall
-7.0,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-6.5,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-6.0,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-5.5,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-5.0,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-4.5,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-4.0,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-3.5,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-3.0,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-2.5,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-2.0,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-1.5,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-1.0,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
-0.5,0.999630450849963,0.99963045073641,0.9996308600959762,0.999630450849963
0.0,0.9992609016999261,0.9992609016999261,0.9992609016999261,0.9992609016999261
0.5,0.9988913525498891,0.9988913522092296,0.9988917608874761,0.9988913525498891
1.0,0.9970436067997044,0.99704379440077,0.9970525378377693,0.9970436067997044
1.5,0.9959349593495935,0.9959350972442915,0.9959584177461274,0.9959349593495935
2.0,0.9929785661492978,0.9929782668609981,0.9930755633498964,0.9929785661492978
2.5,0.991130820399113,0.991129904768498,0.9912990355646291,0.991130820399113
3.0,0.9855875831485588,0.9856031922588994,0.9860851734758065,0.9855875831485588
3.5,0.9785661492978566,0.9786006275324891,0.9797130458892193,0.9785661492978566
4.0,0.9693274205469328,0.9693947009706226,0.9717028453600837,0.9693274205469328
4.5,0.958980044345898,0.9591291505193374,0.9630880643872227,0.958980044345898
5.0,0.9434589800443459,0.9438372352936881,0.9509977324263039,0.9434589800443459
5.5,0.9283074648928308,0.9289133085613175,0.938965032507468,0.9283074648928308
6.0,0.9079822616407982,0.9092360706141619,0.9244655214859236,0.9079822616407982
