SNR,Accuracy,F1,Precision,Recall
-7.0,1.0,1.0,1.0,1.0
-6.5,1.0,1.0,1.0,1.0
-6.0,1.0,1.0,1.0,1.0
-5.5,1.0,1.0,1.0,1.0
-5.0,1.0,1.0,1.0,1.0
-4.5,1.0,1.0,1.0,1.0
-4.0,1.0,1.0,1.0,1.0
-3.5,1.0,1.0,1.0,1.0
-3.0,1.0,1.0,1.0,1.0
-2.5,1.0,1.0,1.0,1.0
-2.0,1.0,1.0,1.0,1.0
-1.5,1.0,1.0,1.0,1.0
-1.0,0.9988913525498891,0.9988913518689473,0.9988925775686799,0.9988913525498891
-0.5,0.9981522542498152,0.9981522480081443,0.9981575473033972,0.9981522542498152
0.0,0.9981522542498152,0.9981522480081443,0.9981575473033972,0.9981522542498152
0.5,0.9974131559497413,0.9974131337063329,0.9974257477609325,0.9974131559497413
1.0,0.9951958610495196,0.9951956736736488,0.9952495208998977,0.9951958610495196
1.5,0.9903917220990391,0.9903899852838517,0.9906307771822954,0.9903917220990391
2.0,0.9866962305986696,0.9866914343750882,0.9871648903993037,0.9866962305986696
2.5,0.9789356984478935,0.9789159301633439,0.9801214158777264,0.9789356984478935
3.0,0.9722838137472284,0.9722402400053985,0.9742404887531242,0.9722838137472284
3.5,0.9645232815964523,0.964450060578033,0.9677187995714878,0.9645232815964523
4.0,0.9545454545454546,0.9544539986080145,0.9595936296285273,0.9545454545454546
4.5,0.9416112342941612,0.9414530118880138,0.9491499543787125,0.9416112342941612
5.0,0.9223946784922394,0.9225530687285983,0.9346091644204851,0.9223946784922394
5.5,0.8943089430894309,0.8946771691919405,0.9141558360687821,0.8943089430894309
6.0,0.8551367331855136,0.8562631906431911,0.8900186701134568,0.8551367331855136
