SNR,Accuracy,F1,Precision,Recall
-7.0,0.9970449172576832,0.9970427772507262,0.9970626116581496,0.9970449172576832
-6.5,0.9970449172576832,0.9970427772507262,0.9970626116581496,0.9970449172576832
-6.0,0.9970449172576832,0.9970427772507262,0.9970626116581496,0.9970449172576832
-5.5,0.9970449172576832,0.9970427772507262,0.9970626116581496,0.9970449172576832
-5.0,0.9970449172576832,0.9970427772507262,0.9970626116581496,0.9970449172576832
-4.5,0.9970449172576832,0.9970427772507262,0.9970626116581496,0.9970449172576832
-4.0,0.9970449172576832,0.9970427772507262,0.9970626116581496,0.9970449172576832
-3.5,0.9967494089834515,0.9967483107550158,0.9967709845108528,0.9967494089834515
-3.0,0.9964539007092199,0.9964528082361264,0.9964707768514872,0.9964539007092199
-2.5,0.9964539007092199,0.9964528082361264,0.9964707768514872,0.9964539007092199
-2.0,0.9961583924349882,0.9961573064718398,0.9961710970368881,0.9961583924349882
-1.5,0.9958628841607565,0.9958618051136275,0.995871943632666,0.9958628841607565
-1.0,0.9955673758865248,0.9955663038129667,0.9955733152094689,0.9955673758865248
-0.5,0.9940898345153665,0.9940903559128191,0.9940916574401981,0.9940898345153665
0.0,0.9926122931442081,0.9926151607237739,0.992621138231793,0.9926122931442081
0.5,0.9908392434988179,0.9908459306461962,0.9908729946127387,0.9908392434988179
1.0,0.9875886524822695,0.9876003640626292,0.9877113771735182,0.9875886524822695
1.5,0.983451536643026,0.983484444330467,0.983758042280608,0.983451536643026
2.0,0.9775413711583925,0.9776140710521202,0.9781926867159086,0.9775413711583925
2.5,0.9716312056737588,0.9717465890780169,0.9728560275153885,0.9716312056737588
3.0,0.9621749408983451,0.9623662337000548,0.9644303568241546,0.9621749408983451
3.5,0.949468085106383,0.9497990436205513,0.9535022874169298,0.949468085106383
4.0,0.9335106382978723,0.9342019384818178,0.9409156298158297,0.9335106382978723
4.5,0.9178486997635934,0.9188249509380347,0.9289144883346865,0.9178486997635934
5.0,0.898936170212766,0.9005131376761353,0.9164205671422907,0.898936170212766
5.5,0.8755910165484634,0.8779153880862389,0.9022421383825565,0.8755910165484634
6.0,0.8424940898345153,0.8456942227151358,0.8833567408301518,0.8424940898345153
