SNR,Accuracy,F1,Precision,Recall
-7.0,0.9884751773049646,0.9884717320998464,0.988860325621251,0.9884751773049646
-6.5,0.9884751773049646,0.9884717320998464,0.988860325621251,0.9884751773049646
-6.0,0.9884751773049646,0.9884717320998464,0.988860325621251,0.9884751773049646
-5.5,0.9884751773049646,0.9884717320998464,0.988860325621251,0.9884751773049646
-5.0,0.9884751773049646,0.9884717320998464,0.988860325621251,0.9884751773049646
-4.5,0.9881796690307328,0.9881763144219875,0.9885449614720863,0.9881796690307328
-4.0,0.9881796690307328,0.9881763144219875,0.9885449614720863,0.9881796690307328
-3.5,0.9881796690307328,0.9881763144219875,0.9885449614720863,0.9881796690307328
-3.0,0.9881796690307328,0.9881763144219875,0.9885449614720863,0.9881796690307328
-2.5,0.9867021276595744,0.986699281725839,0.986976272226352,0.9867021276595744
-2.0,0.9858156028368794,0.9858130941179523,0.9860415074039468,0.9858156028368794
-1.5,0.9858156028368794,0.9858130941179523,0.9860415074039468,0.9858156028368794
-1.0,0.9840425531914894,0.9840407470288625,0.9841862922705313,0.9840425531914894
-0.5,0.9781323877068558,0.9781323189613165,0.9781363043815416,0.9781323877068558
0.0,0.9701536643026005,0.9701505617893629,0.9702798930171548,0.9701536643026005
0.5,0.9592198581560284,0.9591909925724587,0.9600499375780275,0.9592198581560284
1.0,0.9465130023640662,0.9464012772776613,0.9488659494231011,0.9465130023640662
1.5,0.9373522458628841,0.9371656991622608,0.9411599853751049,0.9373522458628841
2.0,0.9240543735224587,0.9236197005163559,0.9306089970444533,0.9240543735224587
2.5,0.9069148936170213,0.9060207226562765,0.9176136317232885,0.9069148936170213
3.0,0.8930260047281324,0.8915853864900124,0.9079027485291664,0.8930260047281324
3.5,0.8738179669030733,0.8714063469679438,0.8953030815694826,0.8738179669030733
4.0,0.8549054373522459,0.8513301340422912,0.8837172832066422,0.8549054373522459
4.5,0.8368794326241135,0.8316927404403247,0.8729010411432783,0.8368794326241135
5.0,0.8153073286052009,0.8078951582988823,0.8605652694610779,0.8153073286052009
5.5,0.7916666666666666,0.7822962271400887,0.8487420333920523,0.7916666666666666
6.0,0.7668439716312057,0.7570245499588569,0.8359887163323155,0.7668439716312057
