SNR,Accuracy,F1,Precision,Recall
-7.0,0.9907612712490761,0.9907597692646773,0.9909721325420984,0.9907612712490761
-6.5,0.9900221729490022,0.9900208206885425,0.9901975372711251,0.9900221729490022
-6.0,0.9900221729490022,0.9900208206885425,0.9901975372711251,0.9900221729490022
-5.5,0.9900221729490022,0.9900208206885425,0.9901975372711251,0.9900221729490022
-5.0,0.9900221729490022,0.9900208206885425,0.9901975372711251,0.9900221729490022
-4.5,0.9896526237989652,0.9896513518474811,0.9898114946147174,0.9896526237989652
-4.0,0.9896526237989652,0.9896513518474811,0.9898114946147174,0.9896526237989652
-3.5,0.9881744271988174,0.988173496898329,0.9882756212592887,0.9881744271988174
-3.0,0.9870657797487066,0.9870651080470125,0.9871323461616478,0.9870657797487066
-2.5,0.9863266814486327,0.9863261730523303,0.9863742286767722,0.9863266814486327
-2.0,0.9830007390983001,0.983000718204497,0.983002294329728,0.9830007390983001
-1.5,0.9793052475979305,0.9793048406154794,0.9793298424170908,0.9793052475979305
-1.0,0.9767184035476718,0.9767167938206454,0.9768041712412048,0.9767184035476718
-0.5,0.9704360679970436,0.9704267627960808,0.9708188732186369,0.9704360679970436
0.0,0.9626755358462675,0.9626432919681458,0.9637010588373142,0.9626755358462675
0.5,0.9549150036954915,0.9548602838842736,0.956879873703916,0.9549150036954915
1.0,0.942719881744272,0.942547022262724,0.9466725766261104,0.942719881744272
1.5,0.9308943089430894,0.930533927267008,0.9371978978375844,0.9308943089430894
2.0,0.9172209903917221,0.9165405578868591,0.9269936361362316,0.9172209903917221
2.5,0.9009608277900961,0.8997335792196364,0.9156306834291089,0.9009608277900961
3.0,0.8821138211382114,0.8798893762860897,0.9027904252203318,0.8821138211382114
3.5,0.8643754619364376,0.8611544491630592,0.8919512862616311,0.8643754619364376
4.0,0.8466371027346637,0.8423519472316418,0.8817981881823532,0.8466371027346637
4.5,0.8255728011825573,0.8197823998146456,0.8700303934797127,0.8255728011825573
5.0,0.8015521064301552,0.7930121848117292,0.857081957940327,0.8015521064301552
5.5,0.7760532150776053,0.7671862798308718,0.8460690544023878,0.7760532150776053
6.0,0.7509238728750924,0.7416949721172502,0.8342661540208627,0.7509238728750924
