SNR,Accuracy,F1,Precision,Recall
-7.0,0.9985218033998522,0.9985217961324157,0.9985283296541574,0.9985218033998522
-6.5,0.9985218033998522,0.9985217961324157,0.9985283296541574,0.9985218033998522
-6.0,0.9985218033998522,0.9985217961324157,0.9985283296541574,0.9985218033998522
-5.5,0.9985218033998522,0.9985217961324157,0.9985283296541574,0.9985218033998522
-5.0,0.9985218033998522,0.9985217961324157,0.9985283296541574,0.9985218033998522
-4.5,0.9985218033998522,0.9985217961324157,0.9985283296541574,0.9985218033998522
-4.0,0.9985218033998522,0.9985217961324157,0.9985283296541574,0.9985218033998522
-3.5,0.9981522542498152,0.9981522491399099,0.9981559211483191,0.9981522542498152
-3.0,0.9977827050997783,0.9977827023744996,0.9977843330055719,0.9977827050997783
-2.5,0.9977827050997783,0.9977827023744996,0.9977843330055719,0.9977827050997783
-2.0,0.9977827050997783,0.9977827023744996,0.9977843330055719,0.9977827050997783
-1.5,0.9974131559497413,0.9974131551548692,0.9974135624704759,0.9974131559497413
-1.0,0.9970436067997044,0.9970436067997044,0.9970436067997044,0.9970436067997044
-0.5,0.9963045084996305,0.9963053273315621,0.996306554729697,0.9963045084996305
0.0,0.9955654101995566,0.9955672471571555,0.995571934601006,0.9955654101995566
0.5,0.9944567627494457,0.9944596075275849,0.9944701702805341,0.9944567627494457
1.0,0.9937176644493718,0.993720884375055,0.9937390918007911,0.9937176644493718
1.5,0.9903917220990391,0.9903993691493692,0.990490644863855,0.9903917220990391
2.0,0.9878048780487805,0.9878216972497376,0.9879899006167326,0.9878048780487805
2.5,0.9815225424981523,0.9815695561975762,0.982062242948282,0.9815225424981523
3.0,0.9774575018477457,0.9775408472414927,0.9783544021454814,0.9774575018477457
3.5,0.9682187730968219,0.9683967475131781,0.9700963365253603,0.9682187730968219
4.0,0.950849963045085,0.951367100123942,0.9556511307018066,0.950849963045085
4.5,0.9308943089430894,0.9318890191901705,0.9403421113394881,0.9308943089430894
5.0,0.9083518107908352,0.9098005816636238,0.9239015538564532,0.9083518107908352
5.5,0.8776792313377679,0.87997773014376,0.9052867932231068,0.8776792313377679
6.0,0.8311160384331117,0.8341171232532854,0.8802185269240937,0.8311160384331117
