SNR,Accuracy,F1,Precision,Recall
-7.0,0.9258274231678487,0.925664497896338,0.9271889169986995,0.9258274231678487
-6.5,0.918144208037825,0.9180513473168626,0.9191914661312557,0.918144208037825
-6.0,0.9122340425531915,0.9122256150693451,0.9131227847698165,0.9122340425531915
-5.5,0.9042553191489362,0.9043134245175787,0.9048422490656981,0.9042553191489362
-5.0,0.8950945626477541,0.8952755577755579,0.8956317704457124,0.8950945626477541
-4.5,0.8862293144208038,0.886492400376919,0.8868804588400403,0.8862293144208038
-4.0,0.8735224586288416,0.873865837099658,0.8745285634005096,0.8735224586288416
-3.5,0.8611111111111112,0.8615586754587562,0.8627975541219747,0.8611111111111112
-3.0,0.8460401891252955,0.8465504510443597,0.8487575442463948,0.8460401891252955
-2.5,0.8262411347517731,0.8267468002960981,0.8308416332831188,0.8262411347517731
-2.0,0.8046690307328606,0.8050314492590537,0.8117040502664414,0.8046690307328606
-1.5,0.7828014184397163,0.7830255957810084,0.7937796830278481,0.7828014184397163
-1.0,0.7606382978723404,0.7607034175112449,0.7765040788099471,0.7606382978723404
-0.5,0.734338061465721,0.7341034518687324,0.7561554210488899,0.734338061465721
0.0,0.7074468085106383,0.7067620624366546,0.7365803979079566,0.7074468085106383
0.5,0.6805555555555556,0.6786716098781915,0.7158881891178631,0.6805555555555556
1.0,0.6539598108747045,0.6510907682745314,0.6983696167689986,0.6539598108747045
1.5,0.6279550827423168,0.623430539484665,0.679772993014191,0.6279550827423168
2.0,0.6040189125295509,0.5972101053134033,0.661944624966687,0.6040189125295509
2.5,0.5789007092198581,0.5691214688391406,0.6430655570618949,0.5789007092198581
3.0,0.5531914893617021,0.5398593023226743,0.6259710837820366,0.5531914893617021
3.5,0.5310283687943262,0.5137869218137385,0.611059412894179,0.5310283687943262
4.0,0.5138888888888888,0.49319962876387957,0.6014302848500716,0.5138888888888888
4.5,0.49113475177304966,0.4650170957946791,0.5824587509885174,0.49113475177304966
5.0,0.4766548463356974,0.44644824111343046,0.5707670551548295,0.4766548463356974
5.5,0.46247044917257685,0.42797381201173895,0.5639840394392461,0.46247044917257685
6.0,0.44562647754137114,0.40499855125586903,0.5490253419947647,0.44562647754137114
