SNR,Accuracy,F1,Precision,Recall
-7.0,0.9884751773049646,0.9884727108290604,0.9887508406782062,0.9884751773049646
-6.5,0.9884751773049646,0.9884727108290604,0.9887508406782062,0.9884751773049646
-6.0,0.9884751773049646,0.9884727108290604,0.9887508406782062,0.9884751773049646
-5.5,0.9884751773049646,0.9884727108290604,0.9887508406782062,0.9884751773049646
-5.0,0.9884751773049646,0.9884727108290604,0.9887508406782062,0.9884751773049646
-4.5,0.9878841607565012,0.9878818726264229,0.988126951717354,0.9878841607565012
-4.0,0.9878841607565012,0.9878818726264229,0.988126951717354,0.9878841607565012
-3.5,0.9872931442080378,0.9872910441675126,0.9875052069283802,0.9872931442080378
-3.0,0.9864066193853428,0.9864048136517806,0.9865765830940227,0.9864066193853428
-2.5,0.9846335697399528,0.9846323619569216,0.9847335605898607,0.9846335697399528
-2.0,0.9828605200945626,0.9828598600211421,0.9829092345890177,0.9828605200945626
-1.5,0.9813829787234043,0.9813826824286687,0.9814030148478782,0.9813829787234043
-1.0,0.9769503546099291,0.9769501915708813,0.9769591338218788,0.9769503546099291
-0.5,0.9716312056737588,0.9716331147967544,0.9717621126687541,0.9716312056737588
0.0,0.9630614657210402,0.9630470095907688,0.9636896799542568,0.9630614657210402
0.5,0.9536052009456265,0.9535791358648239,0.9552170116725139,0.9536052009456265
1.0,0.943853427895981,0.9437723113632965,0.9468850772548322,0.943853427895981
1.5,0.9299645390070922,0.9297545778121757,0.9355870918110927,0.9299645390070922
2.0,0.9134160756501182,0.9130083150967649,0.9232905431557218,0.9134160756501182
2.5,0.8945035460992907,0.8937588916531122,0.9100130995384882,0.8945035460992907
3.0,0.8779550827423168,0.8766099633588642,0.8990494733613754,0.8779550827423168
3.5,0.8608156028368794,0.8588936185247711,0.8876695604991861,0.8608156028368794
4.0,0.8407210401891253,0.8379914149349096,0.8763509748170566,0.8407210401891253
4.5,0.817080378250591,0.8139028497715507,0.8632946003391914,0.817080378250591
5.0,0.7875295508274232,0.7843421564397953,0.8481086128144952,0.7875295508274232
5.5,0.7494089834515366,0.7453622188285909,0.828679666914961,0.7494089834515366
6.0,0.7127659574468085,0.7088070595762507,0.8099727709674575,0.7127659574468085
