SNR,Accuracy,F1,Precision,Recall
-7.0,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-6.5,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-6.0,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-5.5,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-5.0,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-4.5,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-4.0,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-3.5,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-3.0,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-2.5,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-2.0,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-1.5,0.9900221729490022,0.9900199373818072,0.9903121636167922,0.9900221729490022
-1.0,0.9896526237989652,0.9896504740186165,0.9899212066341259,0.9896526237989652
-0.5,0.9896526237989652,0.9896504740186165,0.9899212066341259,0.9896526237989652
0.0,0.9881744271988174,0.9881726682262157,0.9883658008658007,0.9881744271988174
0.5,0.983370288248337,0.983369874336846,0.9834018214604873,0.983370288248337
1.0,0.9774575018477457,0.977457162432305,0.9774762206201999,0.9774575018477457
1.5,0.9693274205469328,0.9693194921483803,0.9696405963362013,0.9693274205469328
2.0,0.9604582409460458,0.9604240815900159,0.9614760821169347,0.9604582409460458
2.5,0.9471544715447154,0.9470359052129882,0.949827518539175,0.9471544715447154
3.0,0.9312638580931264,0.9310084578484538,0.9367100601158432,0.9312638580931264
3.5,0.9135254988913526,0.9129324145959865,0.9231513264210812,0.9135254988913526
4.0,0.8957871396895787,0.8947785706770509,0.9096836438955102,0.8957871396895787
4.5,0.877309682187731,0.8758888949917008,0.8972675472675472,0.877309682187731
5.0,0.8540280857354028,0.8517262472297027,0.8814529661435199,0.8540280857354028
5.5,0.8252032520325203,0.8214514230945779,0.8637233673208347,0.8252032520325203
6.0,0.7985957132298596,0.7953504182777941,0.8495927878203484,0.7985957132298596
