SNR,Accuracy,F1,Precision,Recall
-7.0,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-6.5,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-6.0,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-5.5,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-5.0,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-4.5,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-4.0,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-3.5,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-3.0,0.9997044917257684,0.9997044916677064,0.9997047534691467,0.9997044917257684
-2.5,0.9994089834515366,0.9994089834515366,0.9994089834515366,0.9994089834515366
-2.0,0.999113475177305,0.9991133440734451,0.999113474712809,0.999113475177305
-1.5,0.999113475177305,0.9991133440734451,0.999113474712809,0.999113475177305
-1.0,0.99822695035461,0.9982266872177442,0.9982274696621292,0.99822695035461
-0.5,0.9976359338061466,0.9976354033507022,0.9976390515386526,0.9976359338061466
0.0,0.9973404255319149,0.9973404166530359,0.9973458846414964,0.9973404255319149
0.5,0.9955673758865248,0.9955672895309585,0.9955960740938148,0.9955673758865248
1.0,0.9926122931442081,0.9926165070512374,0.9927207416293579,0.9926122931442081
1.5,0.9896572104018913,0.9896762367954556,0.9899128291701838,0.9896572104018913
2.0,0.9867021276595744,0.9867431410376444,0.987170678510477,0.9867021276595744
2.5,0.9804964539007093,0.9805886212964301,0.9814723073094375,0.9804964539007093
3.0,0.9728132387706856,0.97296150129669,0.9746158300710531,0.9728132387706856
3.5,0.9651300236406619,0.965360921695467,0.9680601060433552,0.9651300236406619
4.0,0.9521276595744681,0.9526052357483438,0.9576434910163233,0.9521276595744681
4.5,0.9355791962174941,0.9365003796298882,0.9454763095547402,0.9355791962174941
5.0,0.9057328605200946,0.9076545548279071,0.9252984505151438,0.9057328605200946
5.5,0.8770685579196218,0.8799795179399166,0.9079064906670838,0.8770685579196218
6.0,0.831855791962175,0.8358973157509262,0.8841092173152735,0.831855791962175
