SNR,Accuracy,F1,Precision,Recall
-7.0,0.9190687361419069,0.9175250067873901,0.9330349415914037,0.9190687361419069
-6.5,0.9190687361419069,0.9175250067873901,0.9330349415914037,0.9190687361419069
-6.0,0.9186991869918699,0.9171585139240126,0.9325459350465944,0.9186991869918699
-5.5,0.917960088691796,0.9164311027035926,0.9314708345429764,0.917960088691796
-5.0,0.9168514412416852,0.9153403149833934,0.9298678495398958,0.9168514412416852
-4.5,0.9157427937915743,0.9142465961028229,0.9283787950031184,0.9157427937915743
-4.0,0.9146341463414634,0.9131857231166624,0.9270727050110563,0.9146341463414634
-3.5,0.9138950480413895,0.9124878886035627,0.9262957396193409,0.9138950480413895
-3.0,0.9116777531411677,0.9103112368842577,0.9231675952005295,0.9116777531411677
-2.5,0.9101995565410199,0.9088608340734834,0.9211062402934624,0.9101995565410199
-2.0,0.9057649667405765,0.9045144773242375,0.9150877415098706,0.9057649667405765
-1.5,0.9028085735402809,0.9016489911632247,0.9114195441567272,0.9028085735402809
-1.0,0.8991130820399114,0.8979916179108494,0.9065590283083438,0.8991130820399114
-0.5,0.8920916481892092,0.8910900480258122,0.8974764518648207,0.8920916481892092
0.0,0.8824833702882483,0.8816840537949335,0.8858127664143739,0.8824833702882483
0.5,0.8691796008869179,0.8686567361534872,0.8705994556609534,0.8691796008869179
1.0,0.8577235772357723,0.857523107559499,0.8585419575556673,0.8577235772357723
1.5,0.8458980044345898,0.8459388800565272,0.8462712172327781,0.8458980044345898
2.0,0.8325942350332595,0.8328352335794106,0.8330911612133282,0.8325942350332595
2.5,0.8118994826311899,0.8122474104838734,0.813634109154195,0.8118994826311899
3.0,0.7904656319290465,0.7906464043104795,0.794621697646607,0.7904656319290465
3.5,0.7764227642276422,0.7764247460712629,0.7826146946817202,0.7764227642276422
4.0,0.7557280118255728,0.7555394392290464,0.7660629959653596,0.7557280118255728
4.5,0.7354028085735402,0.7354752873751331,0.7510124346863962,0.7354028085735402
5.0,0.7117516629711752,0.7118664949059779,0.7335821258056068,0.7117516629711752
5.5,0.6917960088691796,0.6923927990826042,0.7204531404890587,0.6917960088691796
6.0,0.6670362158167036,0.6691259375091613,0.7063245231827475,0.6670362158167036
