SNR,Accuracy,F1,Precision,Recall
-7.0,0.9944567627494457,0.9944563794811061,0.9945474372955289,0.9944567627494457
-6.5,0.9944567627494457,0.9944563794811061,0.9945474372955289,0.9944567627494457
-6.0,0.9944567627494457,0.9944563794811061,0.9945474372955289,0.9944567627494457
-5.5,0.9944567627494457,0.9944563794811061,0.9945474372955289,0.9944567627494457
-5.0,0.9944567627494457,0.9944563794811061,0.9945474372955289,0.9944567627494457
-4.5,0.9944567627494457,0.9944563794811061,0.9945474372955289,0.9944567627494457
-4.0,0.9944567627494457,0.9944563794811061,0.9945474372955289,0.9944567627494457
-3.5,0.9940872135994088,0.9940868574753193,0.9941661093407819,0.9940872135994088
-3.0,0.9940872135994088,0.9940868574753193,0.9941661093407819,0.9940872135994088
-2.5,0.9937176644493718,0.9937173381942632,0.9937856128639657,0.9937176644493718
-2.0,0.9937176644493718,0.9937173381942632,0.9937856128639657,0.9937176644493718
-1.5,0.9929785661492978,0.9929783050809263,0.9930271027995259,0.9929785661492978
-1.0,0.9922394678492239,0.9922392746905281,0.992271884138494,0.9922394678492239
-0.5,0.9907612712490761,0.9907642254390726,0.9907845323222797,0.9907612712490761
0.0,0.9885439763488544,0.9885470472808694,0.9885505242850676,0.9885439763488544
0.5,0.9852180339985218,0.985220782227362,0.9852527440324609,0.9852180339985218
1.0,0.9778270509977827,0.9778246381868007,0.9781441180591229,0.9778270509977827
1.5,0.967479674796748,0.9674661174403832,0.96867719760885,0.967479674796748
2.0,0.9512195121951219,0.9511220710931823,0.9548154872033981,0.9512195121951219
2.5,0.9334811529933481,0.9331809053071913,0.9409499852299649,0.9334811529933481
3.0,0.909830007390983,0.9089506888684573,0.9241867237981269,0.909830007390983
3.5,0.8891352549889135,0.8873122084056765,0.9105876896574572,0.8891352549889135
4.0,0.8640059127864006,0.8605886047459601,0.895071444087316,0.8640059127864006
4.5,0.8392461197339246,0.834390600668564,0.8817187456584872,0.8392461197339246
5.0,0.8045084996304509,0.7977568233981276,0.8648640981255454,0.8045084996304509
5.5,0.7679231337767923,0.759507010157837,0.8472416249375393,0.7679231337767923
6.0,0.7254249815225425,0.7167400767843691,0.8303712044637165,0.7254249815225425
