SNR,Accuracy,F1,Precision,Recall
-7.0,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-6.5,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-6.0,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-5.5,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-5.0,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-4.5,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-4.0,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-3.5,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-3.0,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-2.5,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-2.0,0.9992609016999261,0.9992609007914999,0.9992625368731562,0.9992609016999261
-1.5,0.9988913525498891,0.9988913522092296,0.9988917608874761,0.9988913525498891
-1.0,0.9985218033998522,0.9985218033998522,0.9985218033998522,0.9985218033998522
-0.5,0.9981522542498152,0.9981522536820494,0.998152661678976,0.9981522542498152
0.0,0.9977827050997783,0.9977827023744996,0.9977843330055719,0.9977827050997783
0.5,0.9977827050997783,0.9977827023744996,0.9977843330055719,0.9977827050997783
1.0,0.9970436067997044,0.9970435922648312,0.9970501039838345,0.9970436067997044
1.5,0.9948263118994827,0.9948266109550489,0.9948565506842789,0.9948263118994827
2.0,0.9929785661492978,0.9929814963768059,0.9930539881916163,0.9929785661492978
2.5,0.991130820399113,0.991137814028674,0.9912708975179104,0.991130820399113
3.0,0.9866962305986696,0.9867111945490685,0.9870672178839381,0.9866962305986696
3.5,0.9807834441980784,0.980808744403096,0.9816261098994453,0.9807834441980784
4.0,0.967849223946785,0.9679153007344418,0.9701648480165996,0.967849223946785
4.5,0.9571322985957132,0.9572936452953034,0.9611277642323385,0.9571322985957132
5.0,0.943089430894309,0.9434415056624703,0.9495682783261545,0.943089430894309
5.5,0.9209164818920916,0.921610385868045,0.932597086611685,0.9209164818920916
6.0,0.8950480413895048,0.8965361955716611,0.9148423772609819,0.8950480413895048
