SNR,Accuracy,F1,Precision,Recall
-7.0,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-6.5,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-6.0,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-5.5,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-5.0,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-4.5,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-4.0,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-3.5,0.9922394678492239,0.9922384160910886,0.9924160346695559,0.9922394678492239
-3.0,0.991869918699187,0.9918689193087352,0.9920298801612716,0.991869918699187
-2.5,0.99150036954915,0.9914994266128467,0.9916445638019632,0.99150036954915
-2.0,0.99150036954915,0.9914994266128467,0.9916445638019632,0.99150036954915
-1.5,0.991130820399113,0.9911299373219934,0.9912600826283691,0.991130820399113
-1.0,0.9896526237989652,0.9896520005818086,0.9897304509749925,0.9896526237989652
-0.5,0.9881744271988174,0.9881740638176092,0.9882139485485014,0.9881744271988174
0.0,0.9878048780487805,0.9878045745136872,0.9878368527994906,0.9878048780487805
0.5,0.9848484848484849,0.9848527566286619,0.9848598322078985,0.9848484848484849
1.0,0.9793052475979305,0.9793085645135968,0.9793741429770164,0.9793052475979305
1.5,0.9745011086474501,0.974500354715252,0.9747559764872409,0.9745011086474501
2.0,0.9615668883961567,0.9615281530897529,0.9629070542782887,0.9615668883961567
2.5,0.9438285291943829,0.9437151731292407,0.9479369759909917,0.9438285291943829
3.0,0.9231337767923133,0.9226678598498367,0.9320099598255599,0.9231337767923133
3.5,0.90169992609017,0.9005471942145691,0.9170137134218768,0.90169992609017
4.0,0.8861788617886179,0.8843723753657182,0.9067118256437092,0.8861788617886179
4.5,0.861049519586105,0.8580096611058138,0.8910032868366202,0.861049519586105
5.0,0.8322246858832225,0.8272344312501413,0.8747202230174366,0.8322246858832225
5.5,0.8022912047302291,0.7952929496348065,0.8582136841804228,0.8022912047302291
6.0,0.770879526977088,0.7634043179591065,0.8424431719590492,0.770879526977088
