SNR,Accuracy,F1,Precision,Recall
-7.0,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-6.5,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-6.0,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-5.5,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-5.0,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-4.5,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-4.0,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-3.5,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-3.0,0.9892156862745098,0.9891865220397319,0.989374758891183,0.9892156862745098
-2.5,0.9887254901960785,0.9886963947283541,0.9888641437698171,0.9887254901960785
-2.0,0.9877450980392157,0.9877185984785665,0.987867796177557,0.9877450980392157
-1.5,0.986764705882353,0.9867408069886228,0.9868729388336156,0.986764705882353
-1.0,0.9838235294117647,0.9838018375678188,0.98386835492176,0.9838235294117647
-0.5,0.9803921568627451,0.9803712140935164,0.9803946416051199,0.9803921568627451
0.0,0.9754901960784313,0.9754616624070943,0.975557480393038,0.9754901960784313
0.5,0.9696078431372549,0.9695699371027778,0.9698170177290771,0.9696078431372549
1.0,0.957843137254902,0.957715326763489,0.9588427458602513,0.957843137254902
1.5,0.9465686274509804,0.9464216002351348,0.9489245174119004,0.9465686274509804
2.0,0.9367647058823529,0.9365653611580083,0.9407980192042659,0.9367647058823529
2.5,0.9240196078431373,0.9237393437878568,0.9306078319035299,0.9240196078431373
3.0,0.907843137254902,0.9073589241847512,0.9181858807834227,0.907843137254902
3.5,0.8946078431372549,0.8941000017745853,0.9090151290693981,0.8946078431372549
4.0,0.8759803921568627,0.875221404571281,0.8969596460531987,0.8759803921568627
4.5,0.85,0.8491374357041402,0.8809388016830155,0.85
5.0,0.8230392156862745,0.8224215148145124,0.8664300199572817,0.8230392156862745
5.5,0.7946078431372549,0.7930156968013616,0.8523338324662828,0.7946078431372549
6.0,0.763235294117647,0.7612529062863721,0.83716297669319,0.763235294117647
