SNR,Accuracy,F1,Precision,Recall
-7.0,0.9893617021276596,0.9893598205884643,0.9895901167454723,0.9893617021276596
-6.5,0.9893617021276596,0.9893598205884643,0.9895901167454723,0.9893617021276596
-6.0,0.9893617021276596,0.9893598205884643,0.9895901167454723,0.9893617021276596
-5.5,0.9893617021276596,0.9893598205884643,0.9895901167454723,0.9893617021276596
-5.0,0.9890661938534279,0.9890643868418131,0.9892794292708412,0.9890661938534279
-4.5,0.9890661938534279,0.9890643868418131,0.9892794292708412,0.9890661938534279
-4.0,0.9881796690307328,0.9881780988276352,0.988350575236873,0.9881796690307328
-3.5,0.9869976359338062,0.9869963993293839,0.9871195324580025,0.9869976359338062
-3.0,0.9867021276595744,0.9867009753207594,0.986813088322354,0.9867021276595744
-2.5,0.9855200945626478,0.9855192723009908,0.9855925330524319,0.9855200945626478
-2.0,0.9816784869976359,0.981678429400022,0.9816824482644434,0.9816784869976359
-1.5,0.9763593380614657,0.9763645212301947,0.9764159068479236,0.9763593380614657
-1.0,0.9701536643026005,0.9701686459280054,0.9704490575925266,0.9701536643026005
-0.5,0.9633569739952719,0.9633672443264613,0.964101066680063,0.9633569739952719
0.0,0.9553782505910166,0.9553746927613472,0.9569593540691806,0.9553782505910166
0.5,0.943853427895981,0.9437734589223499,0.9470544517219568,0.943853427895981
1.0,0.9308510638297872,0.9306253831003103,0.9364857920642807,0.9308510638297872
1.5,0.9187352245862884,0.9184361464270597,0.9273225456844468,0.9187352245862884
2.0,0.9030732860520094,0.9027203871548942,0.916234169306795,0.9030732860520094
2.5,0.8844562647754137,0.8837751981095497,0.9039168629688097,0.8844562647754137
3.0,0.8622931442080378,0.861044797787883,0.8901481386443765,0.8622931442080378
3.5,0.8359929078014184,0.8338514701274249,0.8745341597035196,0.8359929078014184
4.0,0.8064420803782506,0.8033429820078546,0.8589928550571775,0.8064420803782506
4.5,0.7810283687943262,0.7781257603344272,0.8462698798652761,0.7810283687943262
5.0,0.7464539007092199,0.7426992878149449,0.8312284891086222,0.7464539007092199
5.5,0.710401891252955,0.7060661385062756,0.8144355852376842,0.710401891252955
6.0,0.6752364066193853,0.6696226997799469,0.7995842447818968,0.6752364066193853
